"elementId","contextId","unitId","fact","decimals","factId","ns","roles","scheme","identifier","startDate","endDate","dimension1","value1","dimension2","value2","dimension3","value3","dimension4","value4"
"us-gaap_PremiumsEarnedNet","D2012","USD","28978000000","-6","Tag67","http://fasb.org/us-gaap/2013-01-31","DisclosureReinsuranceDetails,DisclosureScheduleIVReinsuranceDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_PremiumsEarnedNet","D2011","USD","28180000000","-6","Tag68","http://fasb.org/us-gaap/2013-01-31","DisclosureReinsuranceDetails,DisclosureScheduleIVReinsuranceDetails","http://www.sec.gov/CIK","0000899051","2011-01-01","2011-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_PremiumsPercentageAssumedToNet","D2013","Pure","0.004","3","Tag69","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIVReinsuranceDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_PremiumsPercentageAssumedToNet","D2012","Pure","0.003","3","Tag70","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIVReinsuranceDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_PremiumsPercentageAssumedToNet","D2011","Pure","0.002","3","Tag71","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIVReinsuranceDetails","http://www.sec.gov/CIK","0000899051","2011-01-01","2011-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts","I2013_PropertyLiabilityMember","USD","1625000000","-6","Tag72","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts","I2013_AllstateFinancialMember","USD","1747000000","-6","Tag73","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts","I2013","USD","3372000000","-6","Tag74","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2013_DiscontinuedLinesAndCoveragesMember","USD","2259000000","-6","Tag75","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:DiscontinuedLinesAndCoveragesMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2013_PropertyLiabilityMember","USD","21857000000","-6","Tag76","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2013_AllstateFinancialMember","USD","36690000000","-6","Tag77","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2013","USD","58547000000","-6","Tag78","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationUnearnedPremiums","I2013_PropertyLiabilityMember","USD","10917000000","-6","Tag79","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationUnearnedPremiums","I2013_AllstateFinancialMember","USD","15000000","-6","Tag80","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationUnearnedPremiums","I2013","USD","10932000000","-6","Tag81","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationPremiumRevenueAndContractCharges","D2013_PropertyLiabilityMember","USD","27618000000","-6","Tag82","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationPremiumRevenueAndContractCharges","D2013_AllstateFinancialMember","USD","2352000000","-6","Tag83","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationPremiumRevenueAndContractCharges","D2013","USD","29970000000","-6","Tag84","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2013_PropertyLiabilityMember","USD","1375000000","-6","Tag85","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2013_AllstateFinancialMember","USD","2538000000","-6","Tag86","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2013_CorporateAndOtherMember","USD","30000000","-6","Tag87","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","us-gaap:CorporateAndOtherMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2013","USD","3943000000","-6","Tag88","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationBenefitsClaimsLossesSettlementExpenseAndInterestCreditedToPolicyholdersAccountBalances","D2013_PropertyLiabilityMember","USD","17911000000","-6","Tag89","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationBenefitsClaimsLossesSettlementExpenseAndInterestCreditedToPolicyholdersAccountBalances","D2013_AllstateFinancialMember","USD","3195000000","-6","Tag90","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationBenefitsClaimsLossesSettlementExpenseAndInterestCreditedToPolicyholdersAccountBalances","D2013","USD","21106000000","-6","Tag91","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationAmortizationOfDeferredPolicyAcquisitionCosts","D2013_PropertyLiabilityMember","USD","3674000000","-6","Tag92","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationAmortizationOfDeferredPolicyAcquisitionCosts","D2013_AllstateFinancialMember","USD","328000000","-6","Tag93","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationAmortizationOfDeferredPolicyAcquisitionCosts","D2013","USD","4002000000","-6","Tag94","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationOtherOperatingExpense","D2013_PropertyLiabilityMember","USD","3815000000","-6","Tag95","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationOtherOperatingExpense","D2013_AllstateFinancialMember","USD","572000000","-6","Tag96","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationOtherOperatingExpense","D2013_CorporateAndOtherMember","USD","928000000","-6","Tag97","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","us-gaap:CorporateAndOtherMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationOtherOperatingExpense","D2013","USD","5315000000","-6","Tag98","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationPremiumsWritten","D2013_PropertyLiabilityMember","USD","28164000000","-6","Tag99","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts","I2012_AllStateProtectionMember","USD","1396000000","-6","Tag100","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllStateProtectionMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts","I2012_PropertyLiabilityMember","USD","1396000000","-6","Tag101","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts","I2012_AllstateFinancialMember","USD","2225000000","-6","Tag102","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts","I2012","USD","3621000000","-6","Tag103","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2012_AllStateProtectionMember","USD","19036000000","-6","Tag104","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllStateProtectionMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2012_DiscontinuedLinesAndCoveragesMember","USD","2252000000","-6","Tag105","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:DiscontinuedLinesAndCoveragesMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2012_PropertyLiabilityMember","USD","21288000000","-6","Tag106","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2012_AllstateFinancialMember","USD","54214000000","-6","Tag107","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsLossExpenseReservesAndContractholderFunds","I2012","USD","75502000000","-6","Tag108","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationUnearnedPremiums","I2012_AllStateProtectionMember","USD","10345000000","-6","Tag109","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllStateProtectionMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationUnearnedPremiums","I2012_PropertyLiabilityMember","USD","10345000000","-6","Tag110","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationUnearnedPremiums","I2012_AllstateFinancialMember","USD","30000000","-6","Tag111","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationUnearnedPremiums","I2012","USD","10375000000","-6","Tag112","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationPremiumRevenueAndContractCharges","D2012_AllStateProtectionMember","USD","26737000000","-6","Tag113","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllStateProtectionMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationPremiumRevenueAndContractCharges","D2012_PropertyLiabilityMember","USD","26737000000","-6","Tag114","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationPremiumRevenueAndContractCharges","D2012_AllstateFinancialMember","USD","2241000000","-6","Tag115","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationPremiumRevenueAndContractCharges","D2012","USD","28978000000","-6","Tag116","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2012_PropertyLiabilityMember","USD","1326000000","-6","Tag117","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:PropertyLiabilityMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2012_AllstateFinancialMember","USD","2647000000","-6","Tag118","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllstateFinancialMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2012_CorporateAndOtherMember","USD","37000000","-6","Tag119","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","us-gaap:CorporateAndOtherMember",NA,NA,NA,NA,NA,NA
"us-gaap_SupplementaryInsuranceInformationNetInvestmentIncome","D2012","USD","4010000000","-6","Tag120","http://fasb.org/us-gaap/2013-01-31","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationBenefitsClaimsLossesSettlementExpenseAndInterestCreditedToPolicyholdersAccountBalances","D2012_AllStateProtectionMember","USD","18433000000","-6","Tag121","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:AllStateProtectionMember",NA,NA,NA,NA,NA,NA
"all_SupplementaryInsuranceInformationBenefitsClaimsLossesSettlementExpenseAndInterestCreditedToPolicyholdersAccountBalances","D2012_DiscontinuedLinesAndCoveragesMember","USD","51000000","-6","Tag122","http://www.allstate.com/20131231","DisclosureScheduleIIISupplementaryInsuranceInformationDetails","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:StatementBusinessSegmentsAxis","all:DiscontinuedLinesAndCoveragesMember",NA,NA,NA,NA,NA,NA
